CustomerID,Recency,Frequency,Monetary,Avg_Purchase_Value,CLV,Recency Score,Frequency Score,Monetary Score,RFM Score,Segment Code,Segment Label
14905,5183,2,616.15,308.07,616.15,1,2,2,5,2,At Risk
15646,5183,3,447.64,149.21,447.64,1,3,2,6,3,Need Attention
16146,5183,3,734.13,244.71,734.13,1,3,3,7,4,Potential
16338,5183,1,214.8,214.8,214.8,1,1,1,3,1,Lost
17046,5183,1,642.02,642.02,642.02,1,1,2,4,2,At Risk
18142,5183,2,1019.52,509.76,1019.52,1,2,3,6,3,Need Attention
18203,5183,1,160.42,160.42,160.42,1,1,1,3,1,Lost
15349,5184,2,463.91,231.95,463.91,1,2,2,5,2,At Risk
16344,5184,1,101.1,101.1,101.1,1,1,1,3,1,Lost
17464,5184,1,289.96,289.96,289.96,1,1,1,3,1,Lost
17765,5184,3,367.63,122.54,367.63,1,3,2,6,3,Need Attention
13833,5185,1,383.85,383.85,383.85,1,1,2,4,2,At Risk
15007,5185,1,156.91,156.91,156.91,1,1,1,3,1,Lost
17105,5185,2,665.78,332.89,665.78,1,2,3,6,3,Need Attention
17781,5185,2,188.02,94.01,188.02,1,2,1,4,2,At Risk
17899,5185,1,154.55,154.55,154.55,1,1,1,3,1,Lost
17939,5185,1,99.14,99.14,99.14,1,1,1,3,1,Lost
12922,5187,1,405.38,405.38,405.38,1,1,2,4,2,At Risk
14016,5187,4,4291.21,1072.8,4291.21,1,3,4,8,5,Loyal
14338,5187,2,588.22,294.11,588.22,1,2,2,5,2,At Risk
15483,5187,4,225.26,56.32,225.26,1,3,1,5,2,At Risk
16498,5187,2,100.97,50.49,100.97,1,2,1,4,2,At Risk
17123,5187,1,345.3,345.3,345.3,1,1,2,4,2,At Risk
17505,5187,2,1145.84,572.92,1145.84,1,2,3,6,3,Need Attention
12424,5188,2,1760.96,880.48,1760.96,1,2,4,7,4,Potential
13745,5188,1,300.04,300.04,300.04,1,1,1,3,1,Lost
14267,5188,3,1516.24,505.41,1516.24,1,3,3,7,4,Potential
14803,5188,3,845.55,281.85,845.55,1,3,3,7,4,Potential
15578,5188,1,127.1,127.1,127.1,1,1,1,3,1,Lost
17891,5188,1,203.86,203.86,203.86,1,1,1,3,1,Lost
14327,5189,1,311.65,311.65,311.65,1,1,2,4,2,At Risk
15537,5189,1,110.92,110.92,110.92,1,1,1,3,1,Lost
16553,5189,12,5719.82,476.65,5719.82,1,4,4,9,5,Loyal
16801,5189,4,1594.23,398.56,1594.23,1,3,3,7,4,Potential
17391,5189,2,508.8,254.4,508.8,1,2,2,5,2,At Risk
17408,5189,1,32.65,32.65,32.65,1,1,1,3,1,Lost
13656,5190,2,379.65,189.82,379.65,1,2,2,5,2,At Risk
14351,5190,1,51,51,51,1,1,1,3,1,Lost
14481,5190,2,636.51,318.26,636.51,1,2,2,5,2,At Risk
15146,5190,2,1327.16,663.58,1327.16,1,2,3,6,3,Need Attention
16473,5190,3,316.11,105.37,316.11,1,3,2,6,3,Need Attention
16545,5190,1,339.3,339.3,339.3,1,1,2,4,2,At Risk
12493,5191,2,379.74,189.87,379.74,1,2,2,5,2,At Risk
13453,5191,2,356.98,178.49,356.98,1,2,2,5,2,At Risk
15976,5191,2,427.64,213.82,427.64,1,2,2,5,2,At Risk
17110,5191,1,163.3,163.3,163.3,1,1,1,3,1,Lost
17980,5191,3,811.45,270.48,811.45,1,3,3,7,4,Potential
18193,5191,1,243.76,243.76,243.76,1,1,1,3,1,Lost
12548,5192,1,67.2,67.2,67.2,1,1,1,3,1,Lost
14795,5192,1,131.45,131.45,131.45,1,1,1,3,1,Lost
15644,5192,4,803.54,200.88,803.54,1,3,3,7,4,Potential
17969,5192,2,228.2,114.1,228.2,1,2,1,4,2,At Risk
13856,5194,3,388.5,129.5,388.5,1,3,2,6,3,Need Attention
15258,5194,2,623.16,311.58,623.16,1,2,2,5,2,At Risk
15665,5194,2,2222.21,1111.11,2222.21,1,2,4,7,4,Potential
17704,5194,2,885.19,442.6,885.19,1,2,3,6,3,Need Attention
13300,5195,1,371.89,371.89,371.89,1,1,2,4,2,At Risk
13929,5195,2,842.65,421.33,842.65,1,2,3,6,3,Need Attention
13937,5195,1,158.85,158.85,158.85,1,1,1,3,1,Lost
14584,5195,4,1033.06,258.26,1033.06,1,3,3,7,4,Potential
14656,5195,2,291.05,145.53,291.05,1,2,1,4,2,At Risk
15130,5195,1,330.11,330.11,330.11,1,1,2,4,2,At Risk
15379,5195,7,3703.29,529.04,3703.29,1,4,4,9,5,Loyal
15384,5195,2,642.41,321.2,642.41,1,2,2,5,2,At Risk
16287,5195,1,142.5,142.5,142.5,1,1,1,3,1,Lost
16647,5195,2,214.06,107.03,214.06,1,2,1,4,2,At Risk
17630,5195,2,503.6,251.8,503.6,1,2,2,5,2,At Risk
17709,5195,1,137.45,137.45,137.45,1,1,1,3,1,Lost
14643,5196,2,693.81,346.9,693.81,1,2,3,6,3,Need Attention
14998,5196,2,414.87,207.44,414.87,1,2,2,5,2,At Risk
15041,5196,1,179.93,179.93,179.93,1,1,1,3,1,Lost
16114,5196,1,135.75,135.75,135.75,1,1,1,3,1,Lost
16214,5196,3,1062.75,354.25,1062.75,1,3,3,7,4,Potential
16247,5196,1,114.56,114.56,114.56,1,1,1,3,1,Lost
17877,5196,1,237.61,237.61,237.61,1,1,1,3,1,Lost
15412,5197,1,190.53,190.53,190.53,1,1,1,3,1,Lost
15507,5197,1,475.86,475.86,475.86,1,1,2,4,2,At Risk
16526,5197,1,290.36,290.36,290.36,1,1,1,3,1,Lost
17960,5197,1,73.78,73.78,73.78,1,1,1,3,1,Lost
15016,5198,1,170.04,170.04,170.04,1,1,1,3,1,Lost
15076,5198,1,880.85,880.85,880.85,1,1,3,5,2,At Risk
15280,5198,1,113.12,113.12,113.12,1,1,1,3,1,Lost
15389,5198,1,500,500,500,1,1,2,4,2,At Risk
15700,5198,2,696.68,348.34,696.68,1,2,3,6,3,Need Attention
15825,5198,1,532.94,532.94,532.94,1,1,2,4,2,At Risk
15921,5198,1,323.03,323.03,323.03,1,1,2,4,2,At Risk
16320,5198,2,1038.46,519.23,1038.46,1,2,3,6,3,Need Attention
17897,5198,3,541.81,180.6,541.81,1,3,2,6,3,Need Attention
18260,5198,6,2628.35,438.06,2628.35,1,4,4,9,5,Loyal
12837,5199,1,134.1,134.1,134.1,1,1,1,3,1,Lost
13005,5199,2,513.7,256.85,513.7,1,2,2,5,2,At Risk
13568,5199,1,187.05,187.05,187.05,1,1,1,3,1,Lost
13618,5199,1,177.34,177.34,177.34,1,1,1,3,1,Lost
14162,5199,2,289.36,144.68,289.36,1,2,1,4,2,At Risk
15535,5199,4,502.9,125.72,502.9,1,3,2,6,3,Need Attention
15909,5199,1,191.94,191.94,191.94,1,1,1,3,1,Lost
16050,5199,1,137.9,137.9,137.9,1,1,1,3,1,Lost
16484,5199,2,404.3,202.15,404.3,1,2,2,5,2,At Risk
16805,5199,2,460.59,230.3,460.59,1,2,2,5,2,At Risk
17616,5199,3,571.2,190.4,571.2,1,3,2,6,3,Need Attention
17879,5199,1,178.52,178.52,178.52,1,1,1,3,1,Lost
18062,5199,3,720.52,240.17,720.52,1,3,3,7,4,Potential
14491,5201,2,340.93,170.46,340.93,1,2,2,5,2,At Risk
17204,5201,4,1564.56,391.14,1564.56,1,3,3,7,4,Potential
12908,5202,2,750,375,750,1,2,3,6,3,Need Attention
13826,5202,1,189.5,189.5,189.5,1,1,1,3,1,Lost
13951,5202,3,674.45,224.82,674.45,1,3,3,7,4,Potential
14037,5202,2,147.2,73.6,147.2,1,2,1,4,2,At Risk
15219,5202,1,305.75,305.75,305.75,1,1,2,4,2,At Risk
15585,5202,1,455.3,455.3,455.3,1,1,2,4,2,At Risk
16257,5202,1,21.95,21.95,21.95,1,1,1,3,1,Lost
16276,5202,1,810.6,810.6,810.6,1,1,3,5,2,At Risk
16739,5202,1,323,323,323,1,1,2,4,2,At Risk
17446,5202,2,120.9,60.45,120.9,1,2,1,4,2,At Risk
18168,5202,6,1160.04,193.34,1160.04,1,4,3,8,5,Loyal
12809,5203,1,405.31,405.31,405.31,1,1,2,4,2,At Risk
13343,5203,1,303.43,303.43,303.43,1,1,1,3,1,Lost
14222,5203,1,683.17,683.17,683.17,1,1,3,5,2,At Risk
15574,5203,4,675.64,168.91,675.64,1,3,3,7,4,Potential
16461,5203,1,142.92,142.92,142.92,1,1,1,3,1,Lost
16644,5203,2,833.78,416.89,833.78,1,2,3,6,3,Need Attention
17536,5203,1,76.5,76.5,76.5,1,1,1,3,1,Lost
18165,5203,1,302.46,302.46,302.46,1,1,1,3,1,Lost
13476,5204,2,1238.47,619.23,1238.47,1,2,3,6,3,Need Attention
15912,5204,2,264.62,132.31,264.62,1,2,1,4,2,At Risk
17179,5204,3,711.79,237.26,711.79,1,3,3,7,4,Potential
17749,5204,2,674.52,337.26,674.52,1,2,3,6,3,Need Attention
12732,5205,1,218.26,218.26,218.26,1,1,1,3,1,Lost
13080,5205,1,58.08,58.08,58.08,1,1,1,3,1,Lost
13663,5205,1,189.47,189.47,189.47,1,1,1,3,1,Lost
13936,5205,1,376.58,376.58,376.58,1,1,2,4,2,At Risk
14573,5205,9,1639.82,182.2,1639.82,1,4,4,9,5,Loyal
15069,5205,1,1109.53,1109.53,1109.53,1,1,3,5,2,At Risk
17349,5205,1,98.25,98.25,98.25,1,1,1,3,1,Lost
17795,5205,2,342.83,171.41,342.83,1,2,2,5,2,At Risk
14450,5206,3,483.25,161.08,483.25,1,3,2,6,3,Need Attention
14823,5206,3,321.43,107.14,321.43,1,3,2,6,3,Need Attention
18281,5206,1,80.82,80.82,80.82,1,1,1,3,1,Lost
13533,5208,3,269.09,89.7,269.09,1,3,1,5,2,At Risk
13686,5208,1,72,72,72,1,1,1,3,1,Lost
15098,5208,3,39916.5,13305.5,39916.5,1,3,4,8,5,Loyal
16581,5208,1,105.84,105.84,105.84,1,1,1,3,1,Lost
16614,5208,1,506.19,506.19,506.19,1,1,2,4,2,At Risk
17234,5208,1,149.89,149.89,149.89,1,1,1,3,1,Lost
13811,5209,2,519.75,259.88,519.75,1,2,2,5,2,At Risk
13900,5209,3,740.95,246.98,740.95,1,3,3,7,4,Potential
14231,5209,3,925.71,308.57,925.71,1,3,3,7,4,Potential
14241,5209,1,213.7,213.7,213.7,1,1,1,3,1,Lost
14501,5209,2,251.21,125.6,251.21,1,2,1,4,2,At Risk
15780,5209,3,475.28,158.43,475.28,1,3,2,6,3,Need Attention
16113,5209,1,161.38,161.38,161.38,1,1,1,3,1,Lost
12383,5210,5,1628.56,325.71,1628.56,1,3,3,7,4,Potential
13466,5210,1,307.9,307.9,307.9,1,1,2,4,2,At Risk
14622,5210,1,320.58,320.58,320.58,1,1,2,4,2,At Risk
15609,5210,1,298.48,298.48,298.48,1,1,1,3,1,Lost
16832,5210,3,199.15,66.38,199.15,1,3,1,5,2,At Risk
16955,5210,4,518.67,129.67,518.67,1,3,2,6,3,Need Attention
17409,5210,2,771.85,385.92,771.85,1,2,3,6,3,Need Attention
12868,5211,6,1607.06,267.84,1607.06,1,4,3,8,5,Loyal
12891,5211,3,331,110.33,331,1,3,2,6,3,Need Attention
13395,5211,1,307.72,307.72,307.72,1,1,2,4,2,At Risk
14375,5211,1,235.56,235.56,235.56,1,1,1,3,1,Lost
14542,5211,1,103.25,103.25,103.25,1,1,1,3,1,Lost
14867,5211,3,710.28,236.76,710.28,1,3,3,7,4,Potential
17026,5211,2,154.83,77.42,154.83,1,2,1,4,2,At Risk
17124,5211,1,294.24,294.24,294.24,1,1,1,3,1,Lost
17707,5211,2,152.4,76.2,152.4,1,2,1,4,2,At Risk
17854,5211,2,311.26,155.63,311.26,1,2,2,5,2,At Risk
17874,5211,6,683.46,113.91,683.46,1,4,3,8,5,Loyal
17987,5211,1,198.57,198.57,198.57,1,1,1,3,1,Lost
18072,5211,1,247.44,247.44,247.44,1,1,1,3,1,Lost
12802,5212,1,397.58,397.58,397.58,1,1,2,4,2,At Risk
15386,5212,1,394.14,394.14,394.14,1,1,2,4,2,At Risk
15852,5212,2,160.71,80.36,160.71,1,2,1,4,2,At Risk
16520,5212,3,1046.57,348.86,1046.57,1,3,3,7,4,Potential
16611,5212,1,129.49,129.49,129.49,1,1,1,3,1,Lost
16849,5212,1,124.57,124.57,124.57,1,1,1,3,1,Lost
12468,5213,2,657.54,328.77,657.54,1,2,2,5,2,At Risk
13682,5213,1,59.5,59.5,59.5,1,1,1,3,1,Lost
14512,5213,2,275.28,137.64,275.28,1,2,1,4,2,At Risk
14682,5213,2,52,26,52,1,2,1,4,2,At Risk
16883,5213,2,272.48,136.24,272.48,1,2,1,4,2,At Risk
16963,5213,1,110.55,110.55,110.55,1,1,1,3,1,Lost
17708,5213,2,263.33,131.66,263.33,1,2,1,4,2,At Risk
12601,5215,5,487.06,97.41,487.06,1,3,2,6,3,Need Attention
13294,5215,2,873.74,436.87,873.74,1,2,3,6,3,Need Attention
13885,5215,2,506.8,253.4,506.8,1,2,2,5,2,At Risk
15405,5215,1,349.1,349.1,349.1,1,1,2,4,2,At Risk
15508,5215,6,1000.27,166.71,1000.27,1,4,3,8,5,Loyal
16117,5215,1,232.21,232.21,232.21,1,1,1,3,1,Lost
16230,5215,2,542.03,271.02,542.03,1,2,2,5,2,At Risk
16659,5215,1,39.12,39.12,39.12,1,1,1,3,1,Lost
16967,5215,1,319.02,319.02,319.02,1,1,2,4,2,At Risk
14453,5216,1,119.93,119.93,119.93,1,1,1,3,1,Lost
15658,5216,5,1024.1,204.82,1024.1,1,3,3,7,4,Potential
15918,5216,2,334.23,167.12,334.23,1,2,2,5,2,At Risk
16529,5216,1,455.25,455.25,455.25,1,1,2,4,2,At Risk
17531,5216,1,296.7,296.7,296.7,1,1,1,3,1,Lost
17900,5216,2,112.2,56.1,112.2,1,2,1,4,2,At Risk
13062,5217,1,346.98,346.98,346.98,1,1,2,4,2,At Risk
13475,5217,4,1431.78,357.95,1431.78,1,3,3,7,4,Potential
14377,5217,2,617.05,308.52,617.05,1,2,2,5,2,At Risk
15643,5217,3,664,221.33,664,1,3,3,7,4,Potential
16424,5217,1,133.56,133.56,133.56,1,1,1,3,1,Lost
17472,5217,3,697.54,232.51,697.54,1,3,3,7,4,Potential
12790,5218,1,294.92,294.92,294.92,1,1,1,3,1,Lost
13070,5218,1,228.8,228.8,228.8,1,1,1,3,1,Lost
13398,5218,1,457.34,457.34,457.34,1,1,2,4,2,At Risk
16483,5218,1,139.35,139.35,139.35,1,1,1,3,1,Lost
16810,5218,1,309.54,309.54,309.54,1,1,2,4,2,At Risk
17454,5218,4,517.53,129.38,517.53,1,3,2,6,3,Need Attention
18190,5218,2,284.46,142.23,284.46,1,2,1,4,2,At Risk
18231,5218,5,2071.77,414.35,2071.77,1,3,4,8,5,Loyal
12426,5220,1,510.73,510.73,510.73,1,1,2,4,2,At Risk
15897,5220,2,208.59,104.3,208.59,1,2,1,4,2,At Risk
15925,5220,1,207.15,207.15,207.15,1,1,1,3,1,Lost
16567,5220,2,865.6,432.8,865.6,1,2,3,6,3,Need Attention
16889,5220,3,1578.67,526.22,1578.67,1,3,3,7,4,Potential
17051,5220,1,240.89,240.89,240.89,1,1,1,3,1,Lost
17152,5220,3,1689.5,563.17,1689.5,1,3,4,8,5,Loyal
12999,5222,3,455.88,151.96,455.88,1,3,2,6,3,Need Attention
13135,5222,1,3096,3096,3096,1,1,4,6,3,Need Attention
14280,5222,1,134.04,134.04,134.04,1,1,1,3,1,Lost
14625,5222,2,899.63,449.81,899.63,1,2,3,6,3,Need Attention
14828,5222,3,2139.76,713.25,2139.76,1,3,4,8,5,Loyal
15104,5222,2,993.54,496.77,993.54,1,2,3,6,3,Need Attention
16034,5222,3,437.7,145.9,437.7,1,3,2,6,3,Need Attention
16275,5222,1,559.87,559.87,559.87,1,1,2,4,2,At Risk
16323,5222,1,207.5,207.5,207.5,1,1,1,3,1,Lost
12547,5223,2,151.8,75.9,151.8,1,2,1,4,2,At Risk
12974,5223,1,144.8,144.8,144.8,1,1,1,3,1,Lost
14740,5223,3,1448.21,482.74,1448.21,1,3,3,7,4,Potential
14816,5223,1,271.85,271.85,271.85,1,1,1,3,1,Lost
16356,5223,3,211.77,70.59,211.77,1,3,1,5,2,At Risk
16449,5223,2,707.69,353.85,707.69,1,2,3,6,3,Need Attention
16838,5223,2,588.85,294.43,588.85,1,2,2,5,2,At Risk
17550,5223,3,267.16,89.05,267.16,1,3,1,5,2,At Risk
14009,5224,2,695.61,347.8,695.61,1,2,3,6,3,Need Attention
14705,5224,1,179,179,179,1,1,1,3,1,Lost
14985,5224,2,292.01,146,292.01,1,2,1,4,2,At Risk
15882,5224,4,514.08,128.52,514.08,1,3,2,6,3,Need Attention
16448,5224,1,182.99,182.99,182.99,1,1,1,3,1,Lost
16763,5224,1,611.85,611.85,611.85,1,1,2,4,2,At Risk
17770,5224,5,1143.27,228.65,1143.27,1,3,3,7,4,Potential
17955,5224,4,557.3,139.32,557.3,1,3,2,6,3,Need Attention
15042,5225,1,135.93,135.93,135.93,1,1,1,3,1,Lost
15314,5225,1,327.97,327.97,327.97,1,1,2,4,2,At Risk
17375,5225,3,400.1,133.37,400.1,1,3,2,6,3,Need Attention
18202,5225,3,1396.99,465.66,1396.99,1,3,3,7,4,Potential
13223,5226,2,163.2,81.6,163.2,1,2,1,4,2,At Risk
13339,5226,1,860.12,860.12,860.12,1,1,3,5,2,At Risk
13479,5226,2,300.95,150.48,300.95,1,2,1,4,2,At Risk
13737,5226,1,339.6,339.6,339.6,1,1,2,4,2,At Risk
14817,5226,2,1010.34,505.17,1010.34,1,2,3,6,3,Need Attention
17715,5226,1,326.4,326.4,326.4,1,1,2,4,2,At Risk
13227,5227,1,257.7,257.7,257.7,1,1,1,3,1,Lost
14195,5227,2,1012,506,1012,1,2,3,6,3,Need Attention
14647,5227,1,236.04,236.04,236.04,1,1,1,3,1,Lost
15292,5227,1,178.39,178.39,178.39,1,1,1,3,1,Lost
15705,5227,1,143.1,143.1,143.1,1,1,1,3,1,Lost
15724,5227,2,218.25,109.12,218.25,1,2,1,4,2,At Risk
17176,5227,1,306.13,306.13,306.13,1,1,2,4,2,At Risk
13243,5229,1,585.12,585.12,585.12,1,1,2,4,2,At Risk
13391,5229,1,59.8,59.8,59.8,1,1,1,3,1,Lost
16226,5229,3,255.12,85.04,255.12,1,3,1,5,2,At Risk
17455,5229,1,131.7,131.7,131.7,1,1,1,3,1,Lost
18048,5229,2,172.29,86.15,172.29,1,2,1,4,2,At Risk
12353,5230,1,89,89,89,1,1,1,3,1,Lost
12897,5230,2,216.5,108.25,216.5,1,2,1,4,2,At Risk
13405,5230,2,557.45,278.73,557.45,1,2,2,5,2,At Risk
13887,5230,1,349.55,349.55,349.55,1,1,2,4,2,At Risk
14442,5230,2,1589.82,794.91,1589.82,1,2,3,6,3,Need Attention
14896,5230,2,468.77,234.39,468.77,1,2,2,5,2,At Risk
15648,5230,2,639.5,319.75,639.5,1,2,2,5,2,At Risk
17245,5230,1,171.45,171.45,171.45,1,1,1,3,1,Lost
17871,5230,1,155.9,155.9,155.9,1,1,1,3,1,Lost
12690,5231,1,335.01,335.01,335.01,1,1,2,4,2,At Risk
13531,5231,2,483.8,241.9,483.8,1,2,2,5,2,At Risk
13572,5231,1,1384.25,1384.25,1384.25,1,1,3,5,2,At Risk
13659,5231,2,1563,781.5,1563,1,2,3,6,3,Need Attention
14620,5231,2,412.78,206.39,412.78,1,2,2,5,2,At Risk
17556,5231,1,157.9,157.9,157.9,1,1,1,3,1,Lost
13976,5232,1,357.98,357.98,357.98,1,1,2,4,2,At Risk
14320,5232,2,477.79,238.9,477.79,1,2,2,5,2,At Risk
17504,5232,9,2997.03,333,2997.03,1,4,4,9,5,Loyal
14489,5233,1,463.38,463.38,463.38,1,1,2,4,2,At Risk
14888,5233,1,369.2,369.2,369.2,1,1,2,4,2,At Risk
15813,5233,2,1303.91,651.96,1303.91,1,2,3,6,3,Need Attention
14689,5234,1,112.8,112.8,112.8,1,1,1,3,1,Lost
15333,5234,1,1028.56,1028.56,1028.56,1,1,3,5,2,At Risk
17263,5234,1,63.44,63.44,63.44,1,1,1,3,1,Lost
12770,5236,1,1351.45,1351.45,1351.45,1,1,3,5,2,At Risk
12857,5236,2,1106.4,553.2,1106.4,1,2,3,6,3,Need Attention
14873,5236,1,519.68,519.68,519.68,1,1,2,4,2,At Risk
12590,5237,1,9341.26,9341.26,9341.26,1,1,4,6,3,Need Attention
12625,5237,2,2413.82,1206.91,2413.82,1,2,4,7,4,Potential
12976,5237,1,738.6,738.6,738.6,1,1,3,5,2,At Risk
13837,5237,2,266.59,133.29,266.59,1,2,1,4,2,At Risk
14000,5237,1,635.66,635.66,635.66,1,1,2,4,2,At Risk
14988,5237,1,334.54,334.54,334.54,1,1,2,4,2,At Risk
16006,5237,1,101.4,101.4,101.4,1,1,1,3,1,Lost
16116,5237,1,612.78,612.78,612.78,1,1,2,4,2,At Risk
16244,5237,2,1522.75,761.37,1522.75,1,2,3,6,3,Need Attention
16943,5237,3,816.73,272.24,816.73,1,3,3,7,4,Potential
17970,5237,1,562.79,562.79,562.79,1,1,2,4,2,At Risk
18218,5237,2,641.92,320.96,641.92,1,2,2,5,2,At Risk
13052,5238,1,348.15,348.15,348.15,1,1,2,4,2,At Risk
13235,5238,1,1031.07,1031.07,1031.07,1,1,3,5,2,At Risk
14920,5238,2,977.77,488.88,977.77,1,2,3,6,3,Need Attention
15079,5238,4,895.61,223.9,895.61,1,3,3,7,4,Potential
15729,5238,1,85,85,85,1,1,1,3,1,Lost
15732,5238,2,294.12,147.06,294.12,1,2,1,4,2,At Risk
17889,5238,2,201.37,100.68,201.37,1,2,1,4,2,At Risk
18133,5238,1,931.5,931.5,931.5,1,1,3,5,2,At Risk
13990,5239,1,311.3,311.3,311.3,1,1,2,4,2,At Risk
14288,5239,1,426.6,426.6,426.6,1,1,2,4,2,At Risk
15063,5239,1,370.8,370.8,370.8,1,1,2,4,2,At Risk
15381,5239,2,596.85,298.43,596.85,1,2,2,5,2,At Risk
15433,5239,2,533.3,266.65,533.3,1,2,2,5,2,At Risk
16306,5239,6,632.27,105.38,632.27,1,4,2,7,4,Potential
16431,5239,3,623.28,207.76,623.28,1,3,2,6,3,Need Attention
17597,5239,1,2044.37,2044.37,2044.37,1,1,4,6,3,Need Attention
12355,5240,1,459.4,459.4,459.4,1,1,2,4,2,At Risk
12821,5240,1,92.72,92.72,92.72,1,1,1,3,1,Lost
12888,5240,2,354.12,177.06,354.12,1,2,2,5,2,At Risk
14699,5240,1,109.13,109.13,109.13,1,1,1,3,1,Lost
16756,5240,1,239.4,239.4,239.4,1,1,1,3,1,Lost
18120,5240,1,111.15,111.15,111.15,1,1,1,3,1,Lost
13561,5241,1,141.86,141.86,141.86,1,1,1,3,1,Lost
13642,5241,1,312.28,312.28,312.28,1,1,2,4,2,At Risk
14161,5241,3,1097.62,365.87,1097.62,1,3,3,7,4,Potential
14353,5241,1,90.6,90.6,90.6,1,1,1,3,1,Lost
15092,5241,2,457.81,228.9,457.81,1,2,2,5,2,At Risk
12414,5243,3,442.41,147.47,442.41,1,3,2,6,3,Need Attention
13723,5243,1,199.85,199.85,199.85,1,1,1,3,1,Lost
13952,5243,2,3251.07,1625.54,3251.07,1,2,4,7,4,Potential
15235,5243,12,2247.51,187.29,2247.51,1,4,4,9,5,Loyal
15552,5243,1,90.12,90.12,90.12,1,1,1,3,1,Lost
15668,5243,1,76.32,76.32,76.32,1,1,1,3,1,Lost
16319,5243,1,404.4,404.4,404.4,1,1,2,4,2,At Risk
17174,5243,1,59.9,59.9,59.9,1,1,1,3,1,Lost
17604,5243,2,309.36,154.68,309.36,1,2,2,5,2,At Risk
18078,5243,2,336.13,168.06,336.13,1,2,2,5,2,At Risk
18227,5243,1,93.75,93.75,93.75,1,1,1,3,1,Lost
13711,5244,2,252.06,126.03,252.06,1,2,1,4,2,At Risk
13762,5244,1,306.72,306.72,306.72,1,1,2,4,2,At Risk
14199,5244,1,185.4,185.4,185.4,1,1,1,3,1,Lost
14340,5244,1,134.7,134.7,134.7,1,1,1,3,1,Lost
14393,5244,1,67.95,67.95,67.95,1,1,1,3,1,Lost
14423,5244,1,265.2,265.2,265.2,1,1,1,3,1,Lost
14697,5244,2,188.61,94.3,188.61,1,2,1,4,2,At Risk
15759,5244,3,253.04,84.35,253.04,1,3,1,5,2,At Risk
16109,5244,2,611.88,305.94,611.88,1,2,2,5,2,At Risk
16457,5244,1,208.36,208.36,208.36,1,1,1,3,1,Lost
16990,5244,1,179,179,179,1,1,1,3,1,Lost
17374,5244,2,495.77,247.88,495.77,1,2,2,5,2,At Risk
17578,5244,1,143.46,143.46,143.46,1,1,1,3,1,Lost
17849,5244,4,605.8,151.45,605.8,1,3,2,6,3,Need Attention
18239,5244,5,1561.61,312.32,1561.61,1,3,3,7,4,Potential
13731,5245,2,610.59,305.29,610.59,1,2,2,5,2,At Risk
14245,5245,2,1693.45,846.72,1693.45,1,2,4,7,4,Potential
16610,5245,1,75.66,75.66,75.66,1,1,1,3,1,Lost
17394,5245,1,203.87,203.87,203.87,1,1,1,3,1,Lost
17443,5245,1,534.24,534.24,534.24,1,1,2,4,2,At Risk
17646,5245,3,1008.39,336.13,1008.39,1,3,3,7,4,Potential
14149,5246,1,446.62,446.62,446.62,1,1,2,4,2,At Risk
16055,5246,1,134.8,134.8,134.8,1,1,1,3,1,Lost
17501,5246,2,288.6,144.3,288.6,1,2,1,4,2,At Risk
14304,5248,1,383.45,383.45,383.45,1,1,2,4,2,At Risk
16634,5248,2,217.9,108.95,217.9,1,2,1,4,2,At Risk
13229,5251,1,160.95,160.95,160.95,1,1,1,3,1,Lost
14022,5251,1,440,440,440,1,1,2,4,2,At Risk
14271,5251,1,112.32,112.32,112.32,1,1,1,3,1,Lost
15143,5251,1,259.45,259.45,259.45,1,1,1,3,1,Lost
15210,5251,1,331.18,331.18,331.18,1,1,2,4,2,At Risk
15223,5251,2,755.75,377.88,755.75,1,2,3,6,3,Need Attention
16227,5251,1,314.22,314.22,314.22,1,1,2,4,2,At Risk
17893,5251,1,107.21,107.21,107.21,1,1,1,3,1,Lost
17991,5251,2,93.35,46.68,93.35,1,2,1,4,2,At Risk
15891,5252,1,509.13,509.13,509.13,1,1,2,4,2,At Risk
16698,5252,2,1998,999,1998,1,2,4,7,4,Potential
16965,5252,1,192.07,192.07,192.07,1,1,1,3,1,Lost
17187,5252,1,203.95,203.95,203.95,1,1,1,3,1,Lost
18220,5252,1,305.28,305.28,305.28,1,1,2,4,2,At Risk
12573,5253,1,160.54,160.54,160.54,1,1,1,3,1,Lost
16823,5253,1,358.38,358.38,358.38,1,1,2,4,2,At Risk
16834,5253,1,413.46,413.46,413.46,1,1,2,4,2,At Risk
17277,5253,2,1065.35,532.67,1065.35,1,2,3,6,3,Need Attention
17670,5253,1,205.7,205.7,205.7,1,1,1,3,1,Lost
18183,5253,2,632.07,316.03,632.07,1,2,2,5,2,At Risk
12354,5258,1,1079.4,1079.4,1079.4,1,1,3,5,2,At Risk
12506,5258,1,73.5,73.5,73.5,1,1,1,3,1,Lost
12622,5258,1,162.1,162.1,162.1,1,1,1,3,1,Lost
13482,5258,1,184.64,184.64,184.64,1,1,1,3,1,Lost
14770,5258,2,876.42,438.21,876.42,1,2,3,6,3,Need Attention
16163,5258,2,856.6,428.3,856.6,1,2,3,6,3,Need Attention
16587,5258,1,225.15,225.15,225.15,1,1,1,3,1,Lost
17718,5258,1,139.35,139.35,139.35,1,1,1,3,1,Lost
13485,5259,1,454.24,454.24,454.24,1,1,2,4,2,At Risk
14148,5259,1,157.2,157.2,157.2,1,1,1,3,1,Lost
